sentence_id,language,subcorpus,tokenizer,n_words,n_tokens,fertility,tokens
N011_sw,sw,B_natural,tiktoken,8,28,3.5,▁L|u|gh|a|▁y|a|▁K|is|w|ah|il|i|▁in|as|em|wa|▁n|a|▁wat|u
N011_sw,sw,B_natural,sentencepiece,8,9,1.125,▁Lugha|▁ya|▁Kiswahili|▁inasemwa|▁na|▁watu|▁wengi|▁Afrika|.
N011_sw,sw,B_natural,caractere,8,49,6.125,L|u|g|h|a| |y|a| |K|i|s|w|a|h|i|l|i| |i
N011_sw,sw,B_natural,mot,8,8,1.0,Lugha|ya|Kiswahili|inasemwa|na|watu|wengi|Afrika.
N012_sw,sw,B_natural,tiktoken,7,33,4.714285714285714,▁Ma|z|ing|i|ra|▁y|ana|chaf|u|k|a|▁|k|u|to|k|ana|▁n|a|▁s
N012_sw,sw,B_natural,sentencepiece,7,24,3.4285714285714284,▁Ma|z|ingi|ra|▁yana|chaf|u|ka|▁ku|to|k|ana|▁na|▁sh|ug|hul|i|▁za|▁b|in
N012_sw,sw,B_natural,caractere,7,55,7.857142857142857,M|a|z|i|n|g|i|r|a| |y|a|n|a|c|h|a|f|u|k
N012_sw,sw,B_natural,mot,7,7,1.0,Mazingira|yanachafuka|kutokana|na|shughuli|za|binadamu.
N013_sw,sw,B_natural,tiktoken,5,24,4.8,▁T|ek|nolo|j|ia|▁y|a|▁s|im|u|▁im|eb|a|di|l|is|ha|▁ma|w|as
N013_sw,sw,B_natural,sentencepiece,5,14,2.8,▁Teknolojia|▁ya|▁s|imu|▁im|eb|adil|isha|▁ma|w|as|ili|ano|.
N013_sw,sw,B_natural,caractere,5,44,8.8,T|e|k|n|o|l|o|j|i|a| |y|a| |s|i|m|u| |i
N013_sw,sw,B_natural,mot,5,5,1.0,Teknolojia|ya|simu|imebadilisha|mawasiliano.
N014_sw,sw,B_natural,tiktoken,7,23,3.2857142857142856,▁M|as|h|amb|a|▁y|a|▁ch|ai|▁y|ana|ja|z|a|▁mil|ima|▁y|a|▁K|en
N014_sw,sw,B_natural,sentencepiece,7,18,2.5714285714285716,▁M|as|h|amb|a|▁ya|▁cha|i|▁yana|j|aza|▁mil|ima|▁ya|▁K|en|ya|.
N014_sw,sw,B_natural,caractere,7,42,6.0,M|a|s|h|a|m|b|a| |y|a| |c|h|a|i| |y|a|n
N014_sw,sw,B_natural,mot,7,7,1.0,Mashamba|ya|chai|yanajaza|milima|ya|Kenya.
N015_sw,sw,B_natural,tiktoken,6,25,4.166666666666667,▁H|os|p|it|ali|▁m|p|y|a|▁in|a|j|eng|wa|▁|k|ati|k|ati|▁y
N015_sw,sw,B_natural,sentencepiece,6,17,2.8333333333333335,▁H|os|p|it|ali|▁mpya|▁in|aj|eng|wa|▁k|atik|ati|▁ya|▁m|ji|.
N015_sw,sw,B_natural,caractere,6,41,6.833333333333333,H|o|s|p|i|t|a|l|i| |m|p|y|a| |i|n|a|j|e
N015_sw,sw,B_natural,mot,6,6,1.0,Hospitali|mpya|inajengwa|katikati|ya|mji.
N016_sw,sw,B_natural,tiktoken,5,18,3.6,▁Wat|ot|o|▁w|en|gi|▁w|an|as|oma|▁vit|ab|u|▁s|h|ul|eni|.
N016_sw,sw,B_natural,sentencepiece,5,10,2.0,▁Watoto|▁wengi|▁wan|as|oma|▁vit|ab|u|▁shuleni|.
N016_sw,sw,B_natural,caractere,5,37,7.4,W|a|t|o|t|o| |w|e|n|g|i| |w|a|n|a|s|o|m
N016_sw,sw,B_natural,mot,5,5,1.0,Watoto|wengi|wanasoma|vitabu|shuleni.
N017_sw,sw,B_natural,tiktoken,7,22,3.142857142857143,▁M|v|ua|▁y|a|▁m|as|i|k|a|▁in|any|esh|a|▁m|we|zi|▁wa|▁t|at
N017_sw,sw,B_natural,sentencepiece,7,18,2.5714285714285716,▁M|v|ua|▁ya|▁m|as|ika|▁in|any|es|ha|▁m|we|zi|▁wa|▁t|atu|.
N017_sw,sw,B_natural,caractere,7,39,5.571428571428571,M|v|u|a| |y|a| |m|a|s|i|k|a| |i|n|a|n|y
N017_sw,sw,B_natural,mot,7,7,1.0,Mvua|ya|masika|inanyesha|mwezi|wa|tatu.
N018_sw,sw,B_natural,tiktoken,5,22,4.4,▁B|i|as|har|a|▁n|d|og|o|▁n|d|og|o|▁|z|ina|chang|ia|▁u|chu
N018_sw,sw,B_natural,sentencepiece,5,20,4.0,▁B|i|as|h|ara|▁n|d|og|o|▁n|d|og|o|▁zin|a|chang|ia|▁u|chumi|.
N018_sw,sw,B_natural,caractere,5,40,8.0,B|i|a|s|h|a|r|a| |n|d|o|g|o| |n|d|o|g|o
N018_sw,sw,B_natural,mot,5,5,1.0,Biashara|ndogo|ndogo|zinachangia|uchumi.
N019_sw,sw,B_natural,tiktoken,6,23,3.8333333333333335,▁Wat|u|▁w|ana|is|hi|▁|k|wa|▁a|m|ani|▁|k|ati|k|a|▁vi|j|i
N019_sw,sw,B_natural,sentencepiece,6,11,1.8333333333333333,▁Wat|u|▁wana|ishi|▁kwa|▁a|mani|▁katika|▁viji|ji|.
N019_sw,sw,B_natural,caractere,6,38,6.333333333333333,W|a|t|u| |w|a|n|a|i|s|h|i| |k|w|a| |a|m
N019_sw,sw,B_natural,mot,6,6,1.0,Watu|wanaishi|kwa|amani|katika|vijiji.
N020_sw,sw,B_natural,tiktoken,6,22,3.6666666666666665,▁N|g|'|om|be|▁w|ana|ch|ung|wa|▁n|a|▁wat|ot|o|▁wa|▁|k|i|u
N020_sw,sw,B_natural,sentencepiece,6,17,2.8333333333333335,▁N|g|'|om|be|▁wana|ch|ung|wa|▁na|▁wat|oto|▁wa|▁k|ium|e|.
N020_sw,sw,B_natural,caractere,6,39,6.5,N|g|'|o|m|b|e| |w|a|n|a|c|h|u|n|g|w|a| 
N020_sw,sw,B_natural,mot,6,6,1.0,Ng'ombe|wanachungwa|na|watoto|wa|kiume.
N021_sw,sw,B_natural,tiktoken,4,19,4.75,▁S|am|a|k|i|▁w|en|gi|▁w|an|ap|ati|k|ana|▁m|t|on|i|.
N021_sw,sw,B_natural,sentencepiece,4,13,3.25,▁S|ama|ki|▁wengi|▁wana|p|atik|ana|▁m|t|on|i|.
N021_sw,sw,B_natural,caractere,4,32,8.0,S|a|m|a|k|i| |w|e|n|g|i| |w|a|n|a|p|a|t
N021_sw,sw,B_natural,mot,4,4,1.0,Samaki|wengi|wanapatikana|mtoni.
N022_sw,sw,B_natural,tiktoken,8,30,3.75,▁M|i|j|i|▁in|a|k|ua|▁h|ara|k|a|▁|k|u|to|k|ana|▁n|a
N022_sw,sw,B_natural,sentencepiece,8,22,2.75,▁M|i|ji|▁in|ak|ua|▁h|ara|ka|▁ku|to|k|ana|▁na|▁u|k|ua|ji|▁wa|▁u
N022_sw,sw,B_natural,caractere,8,48,6.0,M|i|j|i| |i|n|a|k|u|a| |h|a|r|a|k|a| |k
N022_sw,sw,B_natural,mot,8,8,1.0,Miji|inakua|haraka|kutokana|na|ukuaji|wa|uchumi.
N023_sw,sw,B_natural,tiktoken,8,27,3.375,▁W|an|af|un|zi|▁w|an|af|any|a|▁m|iti|h|ani|▁m|we|zi|▁wa|▁|k
N023_sw,sw,B_natural,sentencepiece,8,20,2.5,▁Wana|f|un|zi|▁wana|fanya|▁m|iti|h|ani|▁m|we|zi|▁wa|▁k|umi|▁na|▁mo|ja|.
N023_sw,sw,B_natural,caractere,8,51,6.375,W|a|n|a|f|u|n|z|i| |w|a|n|a|f|a|n|y|a| 
N023_sw,sw,B_natural,mot,8,8,1.0,Wanafunzi|wanafanya|mitihani|mwezi|wa|kumi|na|moja.
N024_sw,sw,B_natural,tiktoken,7,21,3.0,▁C|ha|k|ula|▁cha|▁as|il|i|▁ni|▁|k|iz|ur|i|▁|k|wa|▁af|y|a
N024_sw,sw,B_natural,sentencepiece,7,15,2.142857142857143,▁C|ha|kula|▁cha|▁as|ili|▁ni|▁k|iz|ur|i|▁kwa|▁af|ya|.
N024_sw,sw,B_natural,caractere,7,37,5.285714285714286,C|h|a|k|u|l|a| |c|h|a| |a|s|i|l|i| |n|i
N024_sw,sw,B_natural,mot,7,7,1.0,Chakula|cha|asili|ni|kizuri|kwa|afya.
N025_sw,sw,B_natural,tiktoken,5,24,4.8,▁M|z|ee|▁an|as|im|am|ia|▁s|hu|gh|ul|i|▁|z|a|▁|k|i|j
N025_sw,sw,B_natural,sentencepiece,5,17,3.4,▁M|z|ee|▁an|as|im|am|ia|▁sh|ug|hul|i|▁za|▁ki|ji|ji|.
N025_sw,sw,B_natural,caractere,5,35,7.0,M|z|e|e| |a|n|a|s|i|m|a|m|i|a| |s|h|u|g
N025_sw,sw,B_natural,mot,5,5,1.0,Mzee|anasimamia|shughuli|za|kijiji.
N026_sw,sw,B_natural,tiktoken,6,19,3.1666666666666665,▁M|sit|u|▁un|al|ind|wa|▁n|a|▁seri|k|ali|▁y|a|▁w|il|ay|a|.
N026_sw,sw,B_natural,sentencepiece,6,15,2.5,▁M|sit|u|▁un|al|ind|wa|▁na|▁ser|ikali|▁ya|▁w|ila|ya|.
N026_sw,sw,B_natural,caractere,6,38,6.333333333333333,M|s|i|t|u| |u|n|a|l|i|n|d|w|a| |n|a| |s
N026_sw,sw,B_natural,mot,6,6,1.0,Msitu|unalindwa|na|serikali|ya|wilaya.
N027_sw,sw,B_natural,tiktoken,6,28,4.666666666666667,▁Wat|u|▁w|an|as|h|ir|i|k|i|ana|▁|k|ati|k|a|▁|k|a|zi
N027_sw,sw,B_natural,sentencepiece,6,14,2.3333333333333335,▁Wat|u|▁wan|as|h|ir|ik|i|ana|▁katika|▁kazi|▁za|▁jamii|.
N027_sw,sw,B_natural,caractere,6,41,6.833333333333333,W|a|t|u| |w|a|n|a|s|h|i|r|i|k|i|a|n|a| 
N027_sw,sw,B_natural,mot,6,6,1.0,Watu|wanashirikiana|katika|kazi|za|jamii.
N028_sw,sw,B_natural,tiktoken,6,22,3.6666666666666665,▁Wat|ot|o|▁w|an|ac|he|z|a|▁n|y|um|ban|i|▁ba|ada|▁y|a|▁s|hu
N028_sw,sw,B_natural,sentencepiece,6,12,2.0,▁Watoto|▁wanacheza|▁ny|umb|ani|▁ba|ada|▁ya|▁s|hu|le|.
N028_sw,sw,B_natural,caractere,6,41,6.833333333333333,W|a|t|o|t|o| |w|a|n|a|c|h|e|z|a| |n|y|u
N028_sw,sw,B_natural,mot,6,6,1.0,Watoto|wanacheza|nyumbani|baada|ya|shule.
N029_sw,sw,B_natural,tiktoken,6,25,4.166666666666667,▁W|af|any|a|k|a|zi|▁w|an|af|any|a|▁|k|a|zi|▁|k|wa|▁bi
N029_sw,sw,B_natural,sentencepiece,6,15,2.5,▁W|af|anya|ka|zi|▁wana|fanya|▁kazi|▁kwa|▁bi|di|i|▁s|ana|.
N029_sw,sw,B_natural,caractere,6,42,7.0,W|a|f|a|n|y|a|k|a|z|i| |w|a|n|a|f|a|n|y
N029_sw,sw,B_natural,mot,6,6,1.0,Wafanyakazi|wanafanya|kazi|kwa|bidii|sana.
N030_sw,sw,B_natural,tiktoken,6,21,3.5,▁M|v|ua|▁|k|id|og|o|▁im|en|y|esh|a|▁|usi|k|u|▁wa|▁j|ana
N030_sw,sw,B_natural,sentencepiece,6,18,3.0,▁M|v|ua|▁k|id|og|o|▁im|en|y|es|ha|▁us|iku|▁wa|▁j|ana|.
N030_sw,sw,B_natural,caractere,6,36,6.0,M|v|u|a| |k|i|d|o|g|o| |i|m|e|n|y|e|s|h
N030_sw,sw,B_natural,mot,6,6,1.0,Mvua|kidogo|imenyesha|usiku|wa|jana.
N031_sw,sw,B_natural,tiktoken,7,24,3.4285714285714284,▁D|u|k|a|▁la|▁ma|da|wa|▁l|ip|o|▁|k|ari|b|u|▁n|a|▁n|y
N031_sw,sw,B_natural,sentencepiece,7,18,2.5714285714285716,▁D|u|ka|▁la|▁ma|da|wa|▁l|ip|o|▁k|ari|bu|▁na|▁ny|umb|ani|.
N031_sw,sw,B_natural,caractere,7,39,5.571428571428571,D|u|k|a| |l|a| |m|a|d|a|w|a| |l|i|p|o| 
N031_sw,sw,B_natural,mot,7,7,1.0,Duka|la|madawa|lipo|karibu|na|nyumbani.
N032_sw,sw,B_natural,tiktoken,5,24,4.8,▁W|an|af|un|zi|▁w|ana|an|di|k|a|▁in|s|ha|▁|k|wa|▁K|is|w
N032_sw,sw,B_natural,sentencepiece,5,14,2.8,▁Wana|f|un|zi|▁wana|an|di|ka|▁in|s|ha|▁kwa|▁Kiswahili|.
N032_sw,sw,B_natural,caractere,5,41,8.2,W|a|n|a|f|u|n|z|i| |w|a|n|a|a|n|d|i|k|a
N032_sw,sw,B_natural,mot,5,5,1.0,Wanafunzi|wanaandika|insha|kwa|Kiswahili.
N033_sw,sw,B_natural,tiktoken,7,19,2.7142857142857144,▁M|to|▁N|i|le|▁ni|▁m|to|▁m|re|fu|▁|z|ai|di|▁d|uni|ani|.
N033_sw,sw,B_natural,sentencepiece,7,16,2.2857142857142856,▁M|to|▁N|il|e|▁ni|▁m|to|▁m|re|fu|▁za|i|di|▁duniani|.
N033_sw,sw,B_natural,caractere,7,36,5.142857142857143,M|t|o| |N|i|l|e| |n|i| |m|t|o| |m|r|e|f
N033_sw,sw,B_natural,mot,7,7,1.0,Mto|Nile|ni|mto|mrefu|zaidi|duniani.
N034_sw,sw,B_natural,tiktoken,5,21,4.2,▁M|k|ul|ima|▁an|af|any|a|▁|k|a|zi|▁s|h|amb|ani|▁as|ub|u|hi
N034_sw,sw,B_natural,sentencepiece,5,12,2.4,▁M|kul|ima|▁an|af|anya|▁kazi|▁sh|amb|ani|▁asubuhi|.
N034_sw,sw,B_natural,caractere,5,39,7.8,M|k|u|l|i|m|a| |a|n|a|f|a|n|y|a| |k|a|z
N034_sw,sw,B_natural,mot,5,5,1.0,Mkulima|anafanya|kazi|shambani|asubuhi.
N035_sw,sw,B_natural,tiktoken,4,20,5.0,▁H|os|p|it|ali|▁in|ah|ita|j|i|▁ma|da|k|t|ari|▁|z|ai|di|.
N035_sw,sw,B_natural,sentencepiece,4,17,4.25,▁H|os|p|it|ali|▁inah|ita|ji|▁ma|da|k|t|ari|▁za|i|di|.
N035_sw,sw,B_natural,caractere,4,36,9.0,H|o|s|p|i|t|a|l|i| |i|n|a|h|i|t|a|j|i| 
N035_sw,sw,B_natural,mot,4,4,1.0,Hospitali|inahitaji|madaktari|zaidi.
N036_sw,sw,B_natural,tiktoken,5,18,3.6,▁Wat|ot|o|▁w|ana|im|ba|▁n|y|im|bo|▁|z|a|▁s|hu|le|.
N036_sw,sw,B_natural,sentencepiece,5,12,2.4,▁Watoto|▁wana|im|ba|▁ny|im|bo|▁za|▁s|hu|le|.
N036_sw,sw,B_natural,caractere,5,32,6.4,W|a|t|o|t|o| |w|a|n|a|i|m|b|a| |n|y|i|m
N036_sw,sw,B_natural,mot,5,5,1.0,Watoto|wanaimba|nyimbo|za|shule.
N037_sw,sw,B_natural,tiktoken,7,21,3.0,▁G|ari|▁la|▁ab|ir|ia|▁l|in|as|af|ir|i|▁|k|ati|▁y|a|▁mi|j|i
N037_sw,sw,B_natural,sentencepiece,7,17,2.4285714285714284,▁G|ari|▁la|▁ab|ir|ia|▁l|in|as|af|ir|i|▁kati|▁ya|▁mi|ji|.
N037_sw,sw,B_natural,caractere,7,39,5.571428571428571,G|a|r|i| |l|a| |a|b|i|r|i|a| |l|i|n|a|s
N037_sw,sw,B_natural,mot,7,7,1.0,Gari|la|abiria|linasafiri|kati|ya|miji.
N038_sw,sw,B_natural,tiktoken,5,21,4.2,▁Ma|z|a|o|▁y|an|au|z|wa|▁so|k|on|i|▁|k|il|a|▁wi|k|i
N038_sw,sw,B_natural,sentencepiece,5,16,3.2,▁Ma|za|o|▁yan|au|z|wa|▁so|k|on|i|▁kila|▁w|ik|i|.
N038_sw,sw,B_natural,caractere,5,32,6.4,M|a|z|a|o| |y|a|n|a|u|z|w|a| |s|o|k|o|n
N038_sw,sw,B_natural,mot,5,5,1.0,Mazao|yanauzwa|sokoni|kila|wiki.
N039_sw,sw,B_natural,tiktoken,4,21,5.25,▁Wat|u|▁w|ana|k|us|any|i|k|a|▁|k|an|is|ani|▁J|um|ap|il|i
N039_sw,sw,B_natural,sentencepiece,4,16,4.0,▁Wat|u|▁wana|k|us|any|ika|▁k|an|is|ani|▁J|um|ap|ili|.
N039_sw,sw,B_natural,caractere,4,37,9.25,W|a|t|u| |w|a|n|a|k|u|s|a|n|y|i|k|a| |k
N039_sw,sw,B_natural,mot,4,4,1.0,Watu|wanakusanyika|kanisani|Jumapili.
N040_sw,sw,B_natural,tiktoken,5,23,4.6,▁C|ha|k|ula|▁|k|in|ap|i|i|k|wa|▁j|ion|i|▁|k|il|a|▁si
N040_sw,sw,B_natural,sentencepiece,5,16,3.2,▁C|ha|kula|▁k|in|ap|i|ik|wa|▁j|ion|i|▁kila|▁s|iku|.
N040_sw,sw,B_natural,caractere,5,35,7.0,C|h|a|k|u|l|a| |k|i|n|a|p|i|i|k|w|a| |j
N040_sw,sw,B_natural,mot,5,5,1.0,Chakula|kinapiikwa|jioni|kila|siku.
N041_sw,sw,B_natural,tiktoken,5,19,3.8,▁M|w|al|im|u|▁an|af|und|is|ha|▁d|ar|as|a|▁la|▁t|at|u|.
N041_sw,sw,B_natural,sentencepiece,5,16,3.2,▁M|w|al|imu|▁an|af|und|isha|▁d|ar|as|a|▁la|▁t|atu|.
N041_sw,sw,B_natural,caractere,5,35,7.0,M|w|a|l|i|m|u| |a|n|a|f|u|n|d|i|s|h|a| 
N041_sw,sw,B_natural,mot,5,5,1.0,Mwalimu|anafundisha|darasa|la|tatu.
N042_sw,sw,B_natural,tiktoken,6,24,4.0,▁|<0x56>|i|j|i|j|i|▁v|y|a|▁p|w|ani|▁v|ina|▁|uv|u|vi|▁m
N042_sw,sw,B_natural,sentencepiece,6,21,3.5,▁|<0x56>|i|ji|ji|▁vy|a|▁p|w|ani|▁v|ina|▁|uv|u|vi|▁m|z|ur|i
N042_sw,sw,B_natural,caractere,6,34,5.666666666666667,V|i|j|i|j|i| |v|y|a| |p|w|a|n|i| |v|i|n
N042_sw,sw,B_natural,mot,6,6,1.0,Vijiji|vya|pwani|vina|uvuvi|mzuri.
N043_sw,sw,B_natural,tiktoken,5,19,3.8,▁J|ot|o|▁la|▁|k|i|ang|a|zi|▁l|in|as|u|mb|ua|▁wat|u|.
N043_sw,sw,B_natural,sentencepiece,5,13,2.6,▁J|oto|▁la|▁ki|ang|azi|▁l|in|as|umb|ua|▁watu|.
N043_sw,sw,B_natural,caractere,5,33,6.6,J|o|t|o| |l|a| |k|i|a|n|g|a|z|i| |l|i|n
N043_sw,sw,B_natural,mot,5,5,1.0,Joto|la|kiangazi|linasumbua|watu.
N044_sw,sw,B_natural,tiktoken,5,21,4.2,▁M|b|u|▁w|an|as|amb|a|z|a|▁|ug|on|j|wa|▁wa|▁m|al|ar|ia
N044_sw,sw,B_natural,sentencepiece,5,17,3.4,▁M|bu|▁wan|as|amb|aza|▁|ug|on|j|wa|▁wa|▁m|al|ar|ia|.
N044_sw,sw,B_natural,caractere,5,35,7.0,M|b|u| |w|a|n|a|s|a|m|b|a|z|a| |u|g|o|n
N044_sw,sw,B_natural,mot,5,5,1.0,Mbu|wanasambaza|ugonjwa|wa|malaria.
N045_sw,sw,B_natural,tiktoken,4,15,3.75,▁Wat|u|▁w|ana|k|un|y|wa|▁ch|ai|▁as|ub|u|hi|.
N045_sw,sw,B_natural,sentencepiece,4,11,2.75,▁Wat|u|▁wana|k|un|y|wa|▁cha|i|▁asubuhi|.
N045_sw,sw,B_natural,caractere,4,29,7.25,W|a|t|u| |w|a|n|a|k|u|n|y|w|a| |c|h|a|i
N045_sw,sw,B_natural,mot,4,4,1.0,Watu|wanakunywa|chai|asubuhi.
N046_sw,sw,B_natural,tiktoken,4,19,4.75,▁Wat|ot|o|▁w|ana|j|if|un|z|a|▁h|is|ab|ati|▁s|h|ul|eni|.
N046_sw,sw,B_natural,sentencepiece,4,12,3.0,▁Watoto|▁wana|j|if|un|za|▁h|is|ab|ati|▁shuleni|.
N046_sw,sw,B_natural,caractere,4,36,9.0,W|a|t|o|t|o| |w|a|n|a|j|i|f|u|n|z|a| |h
N046_sw,sw,B_natural,mot,4,4,1.0,Watoto|wanajifunza|hisabati|shuleni.
N047_sw,sw,B_natural,tiktoken,5,18,3.6,▁S|eri|k|ali|▁in|ato|a|▁m|sa|ada|▁|k|wa|▁m|as|k|ini|.
N047_sw,sw,B_natural,sentencepiece,5,13,2.6,▁Serikali|▁in|ato|a|▁m|sa|ada|▁kwa|▁m|as|k|ini|.
N047_sw,sw,B_natural,caractere,5,35,7.0,S|e|r|i|k|a|l|i| |i|n|a|t|o|a| |m|s|a|a
N047_sw,sw,B_natural,mot,5,5,1.0,Serikali|inatoa|msaada|kwa|maskini.
N048_sw,sw,B_natural,tiktoken,4,15,3.75,▁N|de|ge|▁w|ana|im|ba|▁ma|pe|ma|▁as|ub|u|hi|.
N048_sw,sw,B_natural,sentencepiece,4,11,2.75,▁N|de|ge|▁wana|im|ba|▁ma|pe|ma|▁asubuhi|.
N048_sw,sw,B_natural,caractere,4,30,7.5,N|d|e|g|e| |w|a|n|a|i|m|b|a| |m|a|p|e|m
N048_sw,sw,B_natural,mot,4,4,1.0,Ndege|wanaimba|mapema|asubuhi.
N049_sw,sw,B_natural,tiktoken,4,16,4.0,▁W|en|ye|j|i|▁w|ana|is|hi|▁|k|wa|▁fu|ra|ha|.
N049_sw,sw,B_natural,sentencepiece,4,11,2.75,▁W|en|ye|ji|▁wana|ishi|▁kwa|▁fu|ra|ha|.
N049_sw,sw,B_natural,caractere,4,28,7.0,W|e|n|y|e|j|i| |w|a|n|a|i|s|h|i| |k|w|a
N049_sw,sw,B_natural,mot,4,4,1.0,Wenyeji|wanaishi|kwa|furaha.
N050_sw,sw,B_natural,tiktoken,7,19,2.7142857142857144,▁M|to|▁un|a|▁ma|j|i|▁men|gi|▁wa|k|ati|▁wa|▁m|as|i|k|a|.
N050_sw,sw,B_natural,sentencepiece,7,16,2.2857142857142856,▁M|to|▁un|a|▁ma|ji|▁men|gi|▁wa|k|ati|▁wa|▁m|as|ika|.
N050_sw,sw,B_natural,caractere,7,36,5.142857142857143,M|t|o| |u|n|a| |m|a|j|i| |m|e|n|g|i| |w
N050_sw,sw,B_natural,mot,7,7,1.0,Mto|una|maji|mengi|wakati|wa|masika.
N001_fon,fon,B_natural,tiktoken,11,57,5.181818181818182,▁B|<0xC9>|<0x9B>|<0xCC>|<0x8C>|n|<0xC9>|<0x9B>|<0xCC>|<0x8C>|▁w|<0xC9>|<0x9B>|▁n|y|<0xC3>|<0xAD>|▁t|<0xC3>|<0xB2>
N001_fon,fon,B_natural,sentencepiece,11,49,4.454545454545454,▁B|<0xC9>|<0x9B>|<0xCC>|<0x8C>|n|<0xC9>|<0x9B>|<0xCC>|<0x8C>|▁w|<0xC9>|<0x9B>|▁ny|í|▁t|<0xC3>|<0xB2>|▁|<0xC9>
N001_fon,fon,B_natural,caractere,11,55,5.0,B|ɛ|̌|n|ɛ|̌| |w|ɛ| |n|y|í| |t|ò| |ɖ|o|k
N001_fon,fon,B_natural,mot,11,11,1.0,Bɛ̌nɛ̌|wɛ|nyí|tò|ɖokpo|ɖò|Togo|kpo|Nàìjíríà|kpo|tɛntin.
N002_fon,fon,B_natural,tiktoken,8,42,5.25,▁C|ot|on|ou|▁w|<0xC9>|<0x9B>|▁n|y|<0xC3>|<0xAD>|▁|x|<0xC3>|<0xA1>|▁t|<0xC9>|<0x94>|<0xCC>|<0x80>
N002_fon,fon,B_natural,sentencepiece,8,38,4.75,▁C|ot|on|ou|▁w|<0xC9>|<0x9B>|▁ny|í|▁|x|á|▁t|<0xC9>|<0x94>|̀|▁|<0xC9>|<0x96>|a
N002_fon,fon,B_natural,caractere,8,37,4.625,C|o|t|o|n|o|u| |w|ɛ| |n|y|í| |x|á| |t|ɔ
N002_fon,fon,B_natural,mot,8,8,1.0,Cotonou|wɛ|nyí|xá|tɔ̀|ɖaxó|ɖò|Bɛ̌nɛ̌.
N003_fon,fon,B_natural,tiktoken,6,35,5.833333333333333,▁H|w|<0xC9>|<0x9B>|z|<0xC9>|<0x94>|▁n|<0xC9>|<0x94>|▁g|b|<0xC9>|<0x94>|n|▁t|a|w|un|▁
N003_fon,fon,B_natural,sentencepiece,6,33,5.5,▁H|w|<0xC9>|<0x9B>|z|<0xC9>|<0x94>|▁n|<0xC9>|<0x94>|▁gb|<0xC9>|<0x94>|n|▁t|aw|un|▁|<0xC9>|<0x96>
N003_fon,fon,B_natural,caractere,6,30,5.0,H|w|ɛ|z|ɔ| |n|ɔ| |g|b|ɔ|n| |t|a|w|u|n| 
N003_fon,fon,B_natural,mot,6,6,1.0,Hwɛzɔ|nɔ|gbɔn|tawun|ɖò|Bɛ̌nɛ̌.
N004_fon,fon,B_natural,tiktoken,8,34,4.25,▁|<0x56>|<0xC7>|<0x90>|▁l|<0xC9>|<0x9B>|▁n|<0xC9>|<0x94>|▁y|<0xC3>|<0xAC>|▁su|k|lu|▁|z|<0xC7>|<0x8E>
N004_fon,fon,B_natural,sentencepiece,8,27,3.375,▁|<0x56>|<0xC7>|<0x90>|▁l|<0xC9>|<0x9B>|▁n|<0xC9>|<0x94>|▁y|ì|▁su|k|lu|▁z|<0xC7>|<0x8E>|n|▁gb
N004_fon,fon,B_natural,caractere,8,32,4.0,V|ǐ| |l|ɛ| |n|ɔ| |y|ì| |s|u|k|l|u| |z|ǎ
N004_fon,fon,B_natural,mot,8,8,1.0,Vǐ|lɛ|nɔ|yì|suklu|zǎn|gbɛ̀|gbɛ̀.
N005_fon,fon,B_natural,tiktoken,10,47,4.7,▁N|<0xC7>|<0x94>|<0xC9>|<0x96>|u|<0xC9>|<0x96>|u|▁e|▁m|<0xC9>|<0x9B>|▁n|<0xC9>|<0x94>|▁|<0xC9>|<0x96>|u
N005_fon,fon,B_natural,sentencepiece,10,45,4.5,▁N|<0xC7>|<0x94>|<0xC9>|<0x96>|u|<0xC9>|<0x96>|u|▁e|▁m|<0xC9>|<0x9B>|▁n|<0xC9>|<0x94>|▁|<0xC9>|<0x96>|u
N005_fon,fon,B_natural,caractere,10,38,3.8,N|ǔ|ɖ|u|ɖ|u| |e| |m|ɛ| |n|ɔ| |ɖ|u| |ɖ|ò
N005_fon,fon,B_natural,mot,10,10,1.0,Nǔɖuɖu|e|mɛ|nɔ|ɖu|ɖò|Bɛ̌nɛ̌|ɔ|ɖó|taji.
N006_fon,fon,B_natural,tiktoken,10,35,3.5,▁M|<0xC9>|<0x9B>|▁l|<0xC9>|<0x9B>|▁n|<0xC9>|<0x94>|▁w|à|▁a|z|<0xC9>|<0x94>|▁d|ó|▁nu|k|<0xC3>
N006_fon,fon,B_natural,sentencepiece,10,32,3.2,▁M|<0xC9>|<0x9B>|▁l|<0xC9>|<0x9B>|▁n|<0xC9>|<0x94>|▁w|à|▁a|z|<0xC9>|<0x94>|▁d|ó|▁nu|k|ún
N006_fon,fon,B_natural,caractere,10,34,3.4,M|ɛ| |l|ɛ| |n|ɔ| |w|à| |a|z|ɔ| |d|ó| |n
N006_fon,fon,B_natural,mot,10,10,1.0,Mɛ|lɛ|nɔ|wà|azɔ|dó|nukún|wɛ|ɖò|zɔ.
N007_fon,fon,B_natural,tiktoken,6,31,5.166666666666667,▁T|<0xC3>|<0xB2>|▁|<0xC9>|<0x94>|▁|<0xC9>|<0x96>|ó|▁hu|do|▁n|<0xC7>|<0x94>|ny|w|<0xC9>|<0x9B>|x
